Amino.Acid,Iupred.score,ANN,PSSM,SVM,Consensus,normalization,SiteNum,Set,Response
T,0.225814,0.155,0.112,-0.793,-0.175,0.003401361,2726,train,0
T,0.229226,0.23,-0.092,-1.028,-0.297,0.001135074,854,train,0
T,0.229226,0.569,0.363,-0.031,0.3,0.026804124,2079,train,0
T,0.232838,0.129,-0.172,-1,-0.348,0.063829787,3182,train,0
T,0.232838,0.149,-0.248,-1.005,-0.368,0.021276596,2539,train,0
T,0.236433,0.063,-0.108,-1.52,-0.522,0.008928571,681,train,0
T,0.247041,0.084,-0.29,-1.514,-0.573,0.001445087,3419,train,0
T,0.25031,0.207,-0.133,-0.328,-0.085,0.001030928,809,train,0
T,0.25031,0.349,0.354,-0.26,0.148,0.004807692,287,test,NA
T,0.25406,0.474,0.78,0.156,0.47,0.002347418,1996,test,NA
T,0.257454,0.097,-0.202,-1.169,-0.425,0.014184397,3682,train,0
T,0.268042,0.044,-0.197,-1.683,-0.612,0.003030303,2345,train,0
T,0.268042,0.321,0.145,-0.723,-0.086,4.1841e-4,1582,train,0
T,0.271506,0.085,-0.229,-0.98,-0.375,0.008928571,2256,train,0
T,0.275179,0.055,-0.404,-1.492,-0.614,0.028571429,2022,train,0
T,0.275179,0.134,-0.244,-1.407,-0.506,0.003478261,948,test,NA
T,0.275179,0.479,0.264,-0.187,0.185,0.017878427,1555,train,0
T,0.278302,0.033,-0.334,-1.465,-0.589,0.026490066,657,train,0
T,0.278302,0.183,0.133,-0.764,-0.149,0.003405221,1343,train,0
T,0.281712,0.041,-0.492,-1.691,-0.714,0.010215664,635,train,0
T,0.281712,0.119,-0.103,-1.125,-0.37,0.008928571,299,train,0
T,0.281712,0.22,-0.026,-0.779,-0.195,0.04109589,610,train,0
T,0.281712,0.271,-0.004,-0.638,-0.124,0.001322751,178,train,0
T,0.281712,0.521,0.583,-0.131,0.324,0.00990099,13,train,0
T,0.288399,0.046,-0.275,-1.326,-0.518,0.001135074,2038,train,0
T,0.288399,0.111,-0.199,-1.03,-0.373,0.004158004,1502,test,NA
T,0.288399,0.114,-0.293,-1.116,-0.432,0.008316008,2018,train,0
T,0.291804,0.227,-0.012,-1.029,-0.271,0.018900344,137,test,NA
T,0.291804,0.494,0.391,-0.449,0.145,0.010526316,3311,train,0
T,0.301917,0.136,-0.182,-0.904,-0.317,0.230496454,483,train,0
T,0.301917,0.212,0.137,-0.606,-0.086,0.004158004,1521,train,0
T,0.301917,0.414,0.299,-0.418,0.098,0.189873418,2613,train,0
T,0.301917,0.522,0.099,-0.258,0.121,0.01369863,228,train,1
T,0.301917,0.829,1.075,0.608,0.837,0.003311258,452,test,NA
T,0.30533,0.068,-0.282,-1.192,-0.469,0.001322751,3527,train,0
T,0.308712,0.163,-0.182,-0.828,-0.282,0.013157895,1520,test,NA
T,0.308712,0.191,-0.088,-0.977,-0.291,0.006237006,1140,train,0
T,0.308712,0.227,-0.06,-0.821,-0.218,0.005154639,1951,test,NA
T,0.308712,0.255,0.002,-0.353,-0.032,0.002252252,3674,test,NA
T,0.308712,0.421,0.704,0.169,0.431,0.020869565,1125,train,0
T,0.308712,0.939,1.479,1.493,1.304,0.005464481,3388,train,0
T,0.31487,0.141,0.041,-1.009,-0.276,0.020833333,338,train,0
T,0.31487,0.775,1.078,0.302,0.718,0.018867925,2311,train,0
T,0.318242,0.109,-0.175,-1.481,-0.516,0.003478261,1556,train,0
T,0.321458,0.162,-0.004,-0.841,-0.228,0.02739726,1618,test,NA
T,0.321458,0.294,0.151,-0.688,-0.081,0.005076142,887,train,0
T,0.328603,0.65,0.585,0.132,0.456,0.00913242,1182,train,0
T,0.332115,0.165,-0.176,-1.064,-0.358,0.008064516,1096,train,0
T,0.33212,0.328,0.183,-0.151,0.12,0.002518892,74,train,0
T,0.335645,0.059,-0.154,-1.453,-0.516,0,3055,test,NA
T,0.339168,0.018,-0.673,-2.011,-0.889,3.53607e-4,2009,test,NA
T,0.339168,0.033,-0.445,-1.907,-0.773,0.001322751,972,train,0
T,0.339168,0.279,0.382,-0.572,0.03,0.003412969,2591,train,0
T,0.342579,0.09,0.125,-1.044,-0.276,0.045454545,3723,test,NA
T,0.342579,0.103,-0.056,-0.925,-0.293,0.010309278,1530,test,NA
T,0.342579,0.306,0.084,-0.531,-0.047,0.001135074,2590,train,0
T,0.342579,0.689,0.947,0.701,0.779,0.031914894,355,test,NA
T,0.346032,0.083,-0.272,-1.473,-0.554,0.005347594,647,train,0
T,0.346032,0.155,-0.121,-1,-0.322,0.010869565,1172,train,0
T,0.352862,0.158,-0.208,-0.865,-0.305,0.005780347,2149,test,NA
T,0.359901,0.128,-0.223,-1.015,-0.37,0.005154639,1656,train,0
T,0.359901,0.254,0.227,-0.831,-0.117,0.010928962,1695,train,0
T,0.359901,0.26,0.046,-0.848,-0.181,0.004065041,659,test,NA
T,0.36309,0.02,-0.695,-2.335,-1.003,0.024390244,3669,train,0
T,0.36309,0.066,-0.207,-1.426,-0.522,0.004540295,1391,train,0
T,0.36309,0.334,-0.028,-0.696,-0.13,0.005555556,2630,train,0
T,0.36309,0.531,0.214,0.072,0.272,0.001779359,1254,train,0
T,0.370445,0.053,-0.2,-1.492,-0.546,0.071428571,2266,train,0
T,0.370445,0.374,0.929,-0.07,0.411,0.002375297,376,train,0
T,0.370445,0.431,0.629,0.009,0.356,0,2832,test,NA
T,0.374039,0.068,-0.24,-1.307,-0.493,0.003412969,1787,train,0
T,0.374039,0.102,-0.462,-1.346,-0.569,0.025316456,461,train,0
T,0.377384,0.161,-0.043,-1.119,-0.334,0.010695187,453,train,0
T,0.377384,0.225,-0.054,-0.43,-0.086,0.005555556,653,test,NA
T,0.380708,0.056,-0.331,-1.087,-0.454,0.002109705,804,train,0
T,0.380708,0.283,0.08,-0.672,-0.103,0.003401361,1280,train,0
T,0.380708,0.3,0.067,-0.527,-0.053,7.22543e-4,698,test,NA
T,0.380708,0.36,0.065,-0.422,0.001,0.002118644,2051,train,0
T,0.380708,0.482,0.316,-0.198,0.2,0.004347826,3140,train,0
T,0.384043,0.294,-0.09,-0.672,-0.156,0.008928571,670,train,0
T,0.390993,0.139,-0.146,-0.909,-0.305,0.01369863,2228,train,0
T,0.390993,0.786,0.401,0.284,0.49,0.5,2110,train,1
T,0.394753,0.109,-0.189,-0.83,-0.303,0.002375297,1565,train,0
T,0.394753,0.487,0.487,-0.07,0.301,0.057142857,3193,test,NA
T,0.394753,0.695,0.569,-0.357,0.302,0.008230453,2525,train,0
T,0.398279,0.081,-0.282,-1.243,-0.481,3.47464e-4,2888,test,NA
T,0.398279,0.194,0.005,-0.792,-0.198,0.024948025,814,train,0
T,0.398279,0.194,0.078,-0.812,-0.18,0.012474012,72,train,0
T,0.401658,0.165,-0.05,-1.107,-0.331,0.012987013,3238,test,NA
T,0.401658,0.169,-0.043,-1.147,-0.34,0.166666667,891,train,0
T,0.401658,0.203,-0.07,-1.059,-0.309,0.007334963,2908,train,0
T,0.40511,0.205,0.053,-1.101,-0.281,0.005952381,1422,train,0
T,0.40511,0.275,-0.016,-0.755,-0.165,0.007751938,535,train,0
T,0.40511,0.286,-0.01,-0.652,-0.125,0.003344482,1114,train,0
T,0.40511,0.496,0.797,0.229,0.507,0.001445087,2341,train,0
T,0.40511,0.594,0.564,0.245,0.468,0.005813953,173,train,0
T,0.408655,0.138,-0.215,-0.847,-0.308,0.010928962,2146,train,0
T,0.41194,0.03,-0.587,-1.749,-0.769,0.081300813,1478,train,0
T,0.41194,0.109,-0.194,-1.146,-0.41,0.001669449,2321,train,0
T,0.41194,0.321,0.301,-0.653,-0.01,0.011904762,3472,train,0
T,0.414856,0.064,-0.132,-1.509,-0.526,0.017639077,367,test,NA
T,0.414856,0.067,-0.366,-1.704,-0.668,0.010869565,343,test,NA
T,0.414856,0.333,-0.112,-0.7,-0.16,0.001389854,2497,train,0
T,0.414856,0.653,0.413,0.38,0.482,0.004385965,2848,train,0
T,0.418646,0.269,0.301,-0.352,0.073,0.001550388,728,train,0
T,0.418646,0.35,-0.135,-0.84,-0.208,0.016393443,1651,train,0
T,0.422041,0.175,-0.027,-0.655,-0.169,0.001191895,1672,train,0
T,0.4256,0.055,-0.52,-1.366,-0.61,0.003234153,2476,train,0
T,0.42561,0.088,-0.269,-1.529,-0.57,0.013157895,1201,train,0
T,0.42561,0.752,0.452,0.191,0.465,0.005076142,1922,train,0
T,0.42561,0.782,0.93,0.829,0.847,0.007874016,1529,test,NA
T,0.42561,0.897,0.906,0.873,0.892,0.013157895,1567,train,0
T,0.4292,0.16,-0.123,-0.97,-0.311,0.00173913,1689,train,0
T,0.4292,0.207,-0.024,-0.685,-0.167,0.002217295,1652,test,NA
T,0.4292,0.216,-0.085,-0.663,-0.177,0.001362398,2739,train,0
T,0.433034,0.097,-0.333,-1.297,-0.511,0.024774775,2823,train,0
T,0.433034,0.219,0.089,-0.319,-0.004,0.005524862,31,test,NA
T,0.436924,0.029,-0.34,-1.852,-0.721,0.00167364,1649,train,0
T,0.436924,0.522,0.848,0.163,0.511,0.010878661,1333,train,0
T,0.440853,0.115,-0.205,-1.151,-0.414,0.003610108,2186,train,0
T,0.440853,0.135,-0.146,-0.452,-0.154,0.003610108,1867,test,NA
T,0.444081,0.205,-0.195,-0.843,-0.278,0.002079002,2062,train,0
T,0.444081,0.679,0.298,0.242,0.406,0.012578616,1367,test,NA
T,0.447574,0.242,-0.038,-0.859,-0.218,0.002444988,86,train,0
T,0.447574,0.248,0.216,-0.663,-0.066,0.004132231,2172,train,0
T,0.447574,0.268,-0.275,-0.653,-0.22,0.007531381,2840,train,0
T,0.447574,0.29,-0.015,-0.279,-0.001,0.005555556,623,test,NA
T,0.4476,0.128,-0.16,-1.259,-0.43,0.003234153,2502,train,0
T,0.450668,0.077,-0.193,-1.276,-0.464,0.016629712,542,train,0
T,0.450668,0.413,0.01,-0.545,-0.041,0.026106697,1487,train,0
T,0.458154,0.107,-0.004,-0.858,-0.252,0.004545455,3571,train,0
T,0.458154,0.35,0.114,-0.622,-0.053,0.117021277,3410,train,0
T,0.461924,0.024,-0.469,-1.766,-0.737,0.013157895,1855,train,0
T,0.461924,0.126,-0.294,-1.243,-0.47,0.019354839,432,train,0
T,0.461924,0.293,0.07,-0.99,-0.209,0.007874016,1328,train,0
T,0.461924,0.321,-0.032,-0.468,-0.06,0.033333333,2507,train,0
T,0.461924,0.47,0.119,-0.139,0.15,0.009487666,2877,test,NA
T,0.465241,0.096,-0.407,-1.196,-0.502,0.043715847,2270,train,0
T,0.465241,0.153,0.176,-0.72,-0.13,0.072727273,1251,test,NA
T,0.465241,0.231,0.077,-0.583,-0.092,0.001108647,2766,test,NA
T,0.468512,0.137,0.028,-0.965,-0.267,0.002659574,2540,train,0
T,0.468512,0.252,0.196,-0.818,-0.123,3.53607e-4,1055,test,NA
T,0.468512,0.583,0.327,-0.121,0.263,0.001096491,307,train,0
T,0.472492,0.107,-0.21,-1.451,-0.518,0,2538,train,0
T,0.472492,0.127,0.054,-1.103,-0.307,0.007125891,1282,test,NA
T,0.472492,0.152,-0.175,-0.655,-0.226,0.004301075,1022,train,0
T,0.472492,0.404,0.239,-0.315,0.109,0.00334728,1549,train,0
T,0.472492,0.638,0.966,0.428,0.677,0.013081395,247,train,0
T,0.476583,0.058,-0.173,-1.622,-0.579,0.011086475,1907,train,0
T,0.476583,0.097,-0.138,-1.055,-0.365,0.012658228,48,train,0
T,0.476583,0.194,-0.026,-0.922,-0.251,0.045454545,3606,train,0
T,0.476583,0.388,0.323,0.03,0.247,0.010204082,2820,train,0
T,0.476583,0.394,0.722,-0.365,0.25,0.006185567,3087,test,NA
T,0.480142,0.111,-0.163,-1.146,-0.399,0.022580645,1576,test,NA
T,0.480142,0.215,-0.066,-0.828,-0.226,0.008230453,886,train,0
T,0.480142,0.811,0.841,0.813,0.822,0.006810443,382,test,NA
T,0.483068,0.041,-0.328,-1.68,-0.656,0.005319149,2368,train,0
T,0.483068,0.06,-0.337,-1.296,-0.524,0.004132231,774,train,0
T,0.483068,0.147,-0.074,-1.14,-0.356,0.003405221,914,test,NA
T,0.486429,0.035,-0.456,-1.819,-0.747,0.003405221,1077,test,NA
T,0.486429,0.05,-0.388,-1.462,-0.6,0.008316008,910,train,0
T,0.486429,0.076,-0.358,-1.554,-0.612,0.002173913,1423,train,0
T,0.486429,0.087,-0.188,-1.466,-0.522,0.002645503,2338,train,0
T,0.486429,0.175,0.187,-0.727,-0.122,0.002659574,3486,test,NA
T,0.486429,0.202,-0.189,-1.206,-0.398,0.051886792,3248,train,0
T,0.486429,0.389,0.346,-0.236,0.166,0.001453488,3678,train,0
T,0.486429,0.413,0.175,-0.314,0.091,0.031612223,843,train,0
T,0.486429,0.656,1.048,0.582,0.762,0.004301075,2333,test,NA
T,0.490133,0.039,-0.249,-1.66,-0.623,0.003401361,2021,train,0
T,0.490133,0.157,0.446,-0.524,0.026,0.007936508,3530,train,0
T,0.494003,0.06,-0.359,-1.344,-0.548,0.002659574,3561,train,0
T,0.497853,0.102,-0.193,-0.953,-0.348,0.002217295,1854,train,0
T,0.497853,0.105,-0.176,-1.233,-0.435,0.005524862,3326,train,0
T,0.497853,0.252,0.088,-0.957,-0.206,0.001191895,2523,train,0
T,0.50546,0.161,-0.083,-0.941,-0.288,0.002518892,1805,train,0
T,0.505461,0.083,-0.206,-1.046,-0.39,0.005524862,829,train,0
T,0.509769,0.039,-0.354,-1.541,-0.619,0.012987013,1813,train,0
T,0.509769,0.045,-0.495,-1.695,-0.715,0.026734104,3458,train,0
T,0.509769,0.091,-0.293,-1.198,-0.467,0.00620155,188,train,0
T,0.509769,0.115,-0.278,-1.11,-0.424,0.002331002,195,train,1
T,0.509769,0.15,0.05,-0.957,-0.252,0.006688963,2794,train,0
T,0.509769,0.225,0.036,-0.597,-0.112,7.22543e-4,2952,test,NA
T,0.509769,0.499,0.912,-0.127,0.428,0.469011725,984,train,1
T,0.5098,0.406,0.139,-0.479,0.022,6.46831e-4,2849,train,0
T,0.51388,0.02,-0.555,-1.961,-0.832,0.004662005,1901,test,NA
T,0.51388,0.094,-0.105,-1.066,-0.359,0.004115226,1379,train,0
T,0.51388,0.094,-0.399,-1.042,-0.449,0.028455285,3725,test,NA
T,0.51388,0.124,-0.121,-1.532,-0.51,0.001655629,3599,train,0
T,0.51388,0.328,-0.018,-0.715,-0.135,0.002444988,471,train,0
T,0.517562,0.026,-0.432,-1.859,-0.755,0.010752688,1968,train,0
T,0.517562,0.119,-0.121,-0.793,-0.265,0.004545455,2291,test,NA
T,0.517562,0.141,-0.169,-0.985,-0.338,0.005952381,142,train,0
T,0.517562,0.399,0.775,0.001,0.392,0.075949367,2815,train,0
T,0.521092,0.039,-0.485,-1.688,-0.711,0.014755959,3403,train,0
T,0.521092,0.168,-0.239,-0.948,-0.34,0.004158004,2119,train,0
T,0.521092,0.194,-0.301,-0.91,-0.339,0.043478261,3209,train,0
T,0.521092,0.258,0.404,-0.733,-0.024,0.001108647,486,test,NA
T,0.521092,0.462,0.361,-0.192,0.21,0.012987013,2447,train,0
T,0.521092,0.843,0.718,0.736,0.766,0.003401361,2082,train,0
T,0.525368,0.175,-0.181,-1.017,-0.341,0.018711019,2533,train,0
T,0.525368,0.243,0.283,-0.455,0.024,0.004545455,1729,train,0
T,0.525368,0.306,0.141,-0.5,-0.018,0.012987013,3544,test,NA
T,0.525368,0.376,0.545,-0.125,0.265,0.016574586,2622,train,0
T,0.5296,0.065,-0.16,-1.3,-0.465,6.46831e-4,3304,train,0
T,0.529623,0.053,-0.298,-1.717,-0.654,0.015748032,288,train,0
T,0.529623,0.122,-0.134,-1.153,-0.388,0.00443459,1366,train,0
T,0.534167,0.087,-0.27,-1.153,-0.445,0.004115226,2375,train,0
T,0.534167,0.122,-0.183,-1.072,-0.378,0.009536785,2309,train,0
T,0.534167,0.13,-0.036,-0.94,-0.282,0.148148148,567,train,0
T,0.534167,0.167,-0.105,-0.84,-0.259,0.021276596,177,train,0
T,0.534167,0.614,0.914,0.141,0.556,0.005952381,3197,test,NA
T,0.534167,0.715,1.11,0.683,0.836,0.005154639,3198,train,0
T,0.538167,0.074,-0.307,-1.545,-0.593,0.002659574,1730,train,0
T,0.538167,0.31,0.297,-0.696,-0.03,0.035629454,3286,train,0
T,0.541878,0.085,-0.331,-1.451,-0.566,0,3413,train,0
T,0.541878,0.112,-0.13,-1.087,-0.368,0.004132231,1801,train,0
T,0.541878,0.913,1.479,1.322,1.238,0.218023256,3613,test,NA
T,0.5456,0.227,-0.044,-0.97,-0.262,6.46831e-4,2351,train,0
T,0.545602,0.376,0.382,0.117,0.292,0.004065041,1147,train,0
T,0.545602,0.412,0.038,-0.788,-0.113,0.001108647,2399,train,0
T,0.545602,0.426,0.647,-0.357,0.239,0.00886918,663,train,0
T,0.549308,0.175,-0.071,-0.802,-0.233,0,789,train,0
T,0.549308,0.178,-0.243,-0.845,-0.303,0.004545455,2450,train,0
T,0.549308,0.215,0.563,-0.463,0.105,0.004123711,1170,train,0
T,0.549308,0.228,0.015,-0.682,-0.146,0.007936508,3384,train,0
T,0.549308,0.29,0.414,-0.117,0.196,0.021978022,3551,test,NA
T,0.553315,0.121,0.066,-0.978,-0.264,0.003610108,2562,train,0
T,0.553315,0.738,1.246,0.876,0.953,0.004115226,3123,test,NA
T,0.557691,0.119,-0.271,-1.306,-0.486,0.001135074,92,test,NA
T,0.557691,0.159,0.042,-1.192,-0.33,0.01876303,2615,test,NA
T,0.557691,0.276,-0.042,-0.452,-0.073,7.96813e-4,787,train,0
T,0.557691,0.388,0.261,-0.506,0.048,0.042755344,3101,test,NA
T,0.557691,0.668,0.818,0.557,0.681,0.005464481,327,test,NA
T,0.557691,0.939,1.368,1.651,1.319,0.003344482,798,train,0
T,0.562014,0.144,-0.185,-1.185,-0.409,0.005076142,409,train,0
T,0.562014,0.161,-0.039,-1.23,-0.369,0.012315271,736,train,0
T,0.562014,0.199,-0.155,-0.929,-0.295,0.181818182,1736,test,NA
T,0.562014,0.22,-0.1,-0.637,-0.172,0.001108647,1382,train,0
T,0.562014,0.596,0.709,-0.262,0.348,0.06185567,3027,train,0
T,0.562014,0.616,0.473,-0.187,0.301,0.009090909,1841,train,0
T,0.56648,0.051,-0.345,-1.23,-0.508,0.089622642,306,train,0
T,0.56648,0.653,0.169,0.289,0.37,0.007874016,3237,train,0
T,0.5665,0.863,1.13,1.015,1.003,0.20698577,2276,train,0
T,0.570702,0.026,-0.672,-2.101,-0.916,0.057109557,498,train,0
T,0.570702,0.539,0.333,-0.015,0.286,0.047619048,3480,train,0
T,0.575842,0.01,-0.741,-2.739,-1.157,0.016574586,2751,train,0
T,0.575842,0.054,-0.421,-1.564,-0.644,0.003123606,1428,test,NA
T,0.575842,0.076,-0.27,-0.99,-0.395,0.002118644,2606,train,0
T,0.575842,0.1,-0.172,-1.243,-0.438,0.009302326,1230,train,0
T,0.575842,0.134,-0.063,-1.226,-0.385,0.00990099,2897,train,0
T,0.575842,0.24,-0.085,-0.7,-0.182,0.013651877,2179,train,0
T,0.575842,0.276,0.248,-0.406,0.039,7.96813e-4,1773,train,0
T,0.575842,0.364,0.421,-0.276,0.17,0.013157895,2153,train,0
T,0.575842,0.54,0.713,0.214,0.489,0.021956088,53,test,NA
T,0.58069,0.072,-0.237,-1.382,-0.516,0.001135074,797,test,NA
T,0.58069,0.117,-0.215,-1.099,-0.399,0.001135074,1238,train,0
T,0.58069,0.184,-0.137,-1.128,-0.36,0.013377926,462,test,NA
T,0.5854,0.034,-0.428,-1.802,-0.732,0.016817594,3703,test,NA
T,0.585406,0.019,-0.355,-2.17,-0.835,0.004950495,1768,train,0
T,0.585406,0.112,0.073,-1.051,-0.289,0.012219959,481,train,0
T,0.585406,0.168,-0.117,-1.095,-0.348,0.050167224,997,train,0
T,0.585406,0.237,0.028,-0.986,-0.24,0.125,839,train,0
T,0.59014,0.24,-0.038,-0.515,-0.104,0.002252252,3421,train,0
T,0.59014,0.361,-0.084,-0.586,-0.103,0.02283105,2973,train,0
T,0.59014,0.833,0.748,0.656,0.746,0.014755959,1360,train,0
T,0.59508,0.107,-0.258,-0.822,-0.324,0.095011876,2188,train,0
T,0.59508,0.154,-0.211,-0.995,-0.351,0.004504505,430,train,0
T,0.59508,0.191,-0.105,-0.786,-0.233,0.015053763,1143,train,0
T,0.59508,0.192,-0.123,-0.774,-0.235,6.94927e-4,1747,train,0
T,0.59508,0.214,-0.031,-0.733,-0.183,0.003968254,1755,train,0
T,0.59508,0.298,-0.085,-1.016,-0.268,0.002270148,2548,train,0
T,0.59508,0.674,0.468,-0.431,0.237,0.002390438,2798,train,0
T,0.5951,0.921,1.377,1.354,1.217,0.046571798,3435,train,0
T,0.59917,0.063,-0.223,-1.639,-0.6,0.011904762,169,train,0
T,0.59917,0.078,-0.115,-1.144,-0.394,0.004237288,3655,test,NA
T,0.59917,0.776,0.723,0.62,0.706,0.133501259,2596,train,1
T,0.604312,0.093,-0.386,-1.532,-0.608,0.002390438,2702,test,NA
T,0.604312,0.352,0.277,-0.311,0.106,0.008132956,2534,train,0
T,0.604312,0.938,1.194,1.392,1.175,0.012903226,3485,train,0
T,0.608892,0.08,-0.419,-1.625,-0.655,7.96813e-4,2457,train,0
T,0.608892,0.113,-0.182,-1.131,-0.4,0.002713704,2793,train,0
T,0.608892,0.132,-0.309,-1.068,-0.415,0.002331002,2167,test,NA
T,0.608892,0.195,0.471,-0.489,0.059,0.00443459,3168,train,0
T,0.608892,0.345,0.024,-0.401,-0.011,0.0625,2360,train,0
T,0.608892,0.359,-0.082,-1.056,-0.26,0.004237288,2132,test,NA
T,0.613573,0.031,-0.295,-2.276,-0.847,0.013377926,850,test,NA
T,0.613573,0.058,-0.115,-1.474,-0.51,0.005524862,1836,train,0
T,0.613573,0.081,-0.135,-1.368,-0.474,4.1841e-4,36,train,0
T,0.613573,0.086,-0.437,-1.309,-0.553,7.96813e-4,468,train,0
T,0.613573,0.159,-0.131,-0.916,-0.296,0.0625,1464,train,0
T,0.618285,0.053,-0.138,-1.285,-0.457,0.010869565,705,train,0
T,0.618285,0.066,-0.306,-1.063,-0.434,0.007246377,351,train,0
T,0.618285,0.123,-0.223,-0.71,-0.27,0.047619048,3050,train,0
T,0.618285,0.162,-0.147,-1.115,-0.367,0.002150538,1910,train,0
T,0.622677,0.174,-0.112,-1.311,-0.416,0.015748032,1688,train,0
T,0.622677,0.269,0.638,-0.362,0.182,0.021505376,1518,train,0
T,0.626927,0.129,-0.089,-1.487,-0.482,0.002659574,3467,train,0
T,0.626927,0.179,-0.095,-1.122,-0.346,0.006825939,3095,train,0
T,0.626927,0.484,0.19,-0.166,0.169,0.008247423,1573,train,0
T,0.632174,0.046,-0.535,-1.586,-0.692,0.031578947,227,train,0
T,0.632174,0.091,-0.123,-1.129,-0.387,0.008474576,1893,train,0
T,0.632174,0.106,0.087,-0.844,-0.217,0.001593625,3332,train,0
T,0.632174,0.118,-0.258,-1.232,-0.457,7.96813e-4,3099,train,0
T,0.632174,0.461,0.856,0.062,0.46,0.006364922,517,train,0
T,0.63748,0.02,-0.459,-1.818,-0.752,0.005347594,1184,train,0
T,0.63748,0.184,-0.062,-0.811,-0.23,0.007874016,1923,train,0
T,0.63748,0.23,-0.126,-0.895,-0.264,0.069958848,66,train,0
T,0.63748,0.799,1.65,0.724,1.058,0.212258797,1451,train,1
T,0.642678,0.045,-0.258,-1.47,-0.561,0.002150538,2356,train,0
T,0.642678,0.046,-0.391,-1.978,-0.774,0.001030928,732,train,0
T,0.642678,0.408,0.021,-0.27,0.053,0.021978022,2286,train,0
T,0.648219,0.103,-0.127,-1.169,-0.398,0.003401361,2060,train,0
T,0.648219,0.176,0.019,-0.664,-0.156,0.006688963,694,train,0
T,0.648219,0.229,0.007,-0.878,-0.214,0.015748032,2863,train,0
T,0.648219,0.277,0.035,-0.819,-0.169,0.002906977,586,train,0
T,0.648219,0.574,0.653,-0.029,0.399,0.005217391,2206,train,0
T,0.653063,0.061,-0.502,-1.543,-0.661,0.012749004,2728,train,0
T,0.653063,0.103,-0.239,-1.187,-0.441,7.96813e-4,905,train,0
T,0.653063,0.175,-0.032,-1.174,-0.344,0.002906977,3137,train,0
T,0.653063,0.255,0.186,-0.648,-0.069,0.004132231,488,test,NA
T,0.653063,0.303,0.112,-0.634,-0.073,0.001445087,433,test,NA
T,0.653063,0.559,0.292,-0.074,0.259,0.012903226,3471,train,0
T,0.653063,0.741,0.972,0.516,0.743,0.044267877,1354,train,0
T,0.653063,0.9,1.262,1.079,1.08,0.008230453,3414,train,0
T,0.6531,0.096,-0.084,-0.93,-0.306,6.46831e-4,1610,train,0
T,0.657645,0.043,-0.617,-1.721,-0.765,0.064171123,2746,train,0
T,0.657645,0.081,0.111,-1.182,-0.33,0.001322751,2452,train,0
T,0.661982,0.128,-0.225,-1.137,-0.411,0.006825939,3543,train,0
T,0.666105,0.081,-0.26,-1.455,-0.545,0.018779343,716,train,0
T,0.666105,0.085,-0.383,-1.436,-0.578,0.00872093,684,train,0
T,0.666105,0.126,-0.038,-0.761,-0.224,0.081081081,927,train,0
T,0.671169,0.125,-0.221,-1.236,-0.444,0.010869565,939,train,0
T,0.671169,0.268,-0.041,-1.017,-0.263,0.005543237,97,train,0
T,0.671169,0.491,0.249,0.008,0.249,0.002107482,2378,train,0
T,0.671169,0.794,1.191,0.66,0.882,0.004115226,900,train,0
T,0.671169,0.966,1.692,1.899,1.519,0.156989247,26,test,NA
T,0.675549,0.056,-0.438,-1.447,-0.61,0.004115226,3648,train,0
T,0.675549,0.072,-0.281,-1.045,-0.418,0.129032258,683,train,0
T,0.675549,0.08,-0.078,-1.265,-0.421,0.004504505,1514,test,NA
T,0.675549,0.125,-0.158,-1,-0.344,3.53607e-4,2875,train,0
T,0.675549,0.141,-0.295,-1.055,-0.403,0.012940651,669,train,0
T,0.675549,0.194,0.05,-0.935,-0.23,0.001030928,3117,train,0
T,0.675549,0.23,0.041,-0.432,-0.054,0.002173913,1236,train,0
T,0.675549,0.281,0.268,-0.326,0.074,0.007590133,1599,train,0
T,0.675549,0.293,0.018,-0.583,-0.091,0.013157895,3011,train,0
T,0.675549,0.311,0.311,-0.693,-0.024,0.009370817,1202,train,0
T,0.675549,0.589,0.556,-0.183,0.321,9.98004e-4,2389,train,0
T,0.6806,0.024,-0.55,-1.646,-0.724,0.016393443,2025,train,0
T,0.680603,0.061,-0.384,-1.491,-0.605,0.002375297,1972,train,0
T,0.680603,0.099,-0.119,-1.201,-0.407,0.052173913,2858,train,0
T,0.680603,0.112,-0.3,-1.539,-0.576,0.021513944,644,train,0
T,0.680603,0.212,-0.06,-0.775,-0.208,0.003992016,3675,train,0
T,0.680603,0.859,1.279,1,1.046,0.144230769,253,train,1
T,0.680603,0.896,1.722,1.088,1.235,0.431578947,687,train,1
T,0.685117,0.047,-0.467,-1.561,-0.66,0.007334963,3007,train,0
T,0.685117,0.115,-0.037,-1.235,-0.386,0.001108647,2522,train,0
T,0.685117,0.769,1.093,0.814,0.892,0.015217391,63,train,0
T,0.68512,0.69,0.448,0.259,0.466,0.088161209,775,train,1
T,0.690604,0.044,-0.451,-1.427,-0.611,0.049418605,398,train,0
T,0.690604,0.076,-0.21,-1.245,-0.46,0.002906977,1524,train,0
T,0.690604,0.113,-0.243,-1.289,-0.473,0.001414427,2073,train,0
T,0.690604,0.142,-0.215,-0.981,-0.351,0.010358566,793,test,NA
T,0.690604,0.145,-0.173,-1.079,-0.369,0.005524862,2499,train,0
T,0.690604,0.283,0.192,-0.527,-0.017,0.010434783,192,train,0
T,0.694846,0.146,-0.08,-0.961,-0.298,0.01369863,2304,train,0
T,0.694846,0.378,0.373,-0.469,0.094,0.004780876,1971,train,0
